STATION,DATETIME,DIFFUSE MJ/m^2,GLOBAL MJ/m^2
Kolkata,1996-02-15 14:00:00,0.73,2.09
Kolkata,1996-02-15 15:00:00,0.63,1.64
Kolkata,1996-02-15 16:00:00,0.47,1.07
Kolkata,1996-02-15 17:00:00,0.3,0.55
Kolkata,1996-02-15 18:00:00,0.07,0.1
Kolkata,1996-02-15 19:00:00,0.0,0.0
Kolkata,1996-02-15 20:00:00,0.0,0.0
Kolkata,1996-03-15 05:00:00,0.0,0.0
Kolkata,1996-03-15 06:00:00,0.0,0.0
Kolkata,1996-03-15 07:00:00,0.14,0.16
Kolkata,1996-03-15 08:00:00,0.45,0.71
Kolkata,1996-03-15 09:00:00,0.65,1.32
Kolkata,1996-03-15 10:00:00,0.78,1.91
Kolkata,1996-03-15 11:00:00,0.86,2.39
Kolkata,1996-03-15 12:00:00,0.93,2.56
Kolkata,1996-03-15 13:00:00,0.88,2.57
Kolkata,1996-03-15 14:00:00,0.81,2.37
Kolkata,1996-03-15 15:00:00,0.72,1.89
Kolkata,1996-03-15 16:00:00,0.58,1.34
Kolkata,1996-03-15 17:00:00,0.39,0.73
Kolkata,1996-03-15 18:00:00,0.13,0.21
Kolkata,1996-03-15 19:00:00,0.0,0.0
Kolkata,1996-03-15 20:00:00,0.0,0.0
Kolkata,1996-04-15 05:00:00,0.0,0.0
Kolkata,1996-04-15 06:00:00,0.01,0.02
Kolkata,1996-04-15 07:00:00,0.25,0.29
Kolkata,1996-04-15 08:00:00,0.56,0.8
Kolkata,1996-04-15 09:00:00,0.82,1.44
Kolkata,1996-04-15 10:00:00,0.9,1.99
Kolkata,1996-04-15 11:00:00,1.03,2.32
Kolkata,1996-04-15 12:00:00,1.09,2.6
Kolkata,1996-04-15 13:00:00,1.06,2.71
Kolkata,1996-04-15 14:00:00,1.02,2.48
Kolkata,1996-04-15 15:00:00,0.88,2.17
Kolkata,1996-04-15 16:00:00,0.68,1.58
Kolkata,1996-04-15 17:00:00,0.47,0.91
Kolkata,1996-04-15 18:00:00,0.19,0.29
Kolkata,1996-04-15 19:00:00,0.01,0.02
Kolkata,1996-04-15 20:00:00,0.0,0.0
Kolkata,1996-05-15 05:00:00,0.0,0.0
Kolkata,1996-05-15 06:00:00,0.04,0.05
Kolkata,1996-05-15 07:00:00,0.38,0.44
Kolkata,1996-05-15 08:00:00,0.73,1.08
Kolkata,1996-05-15 09:00:00,1.01,1.71
Kolkata,1996-05-15 10:00:00,1.13,2.22
Kolkata,1996-05-15 11:00:00,1.24,2.55
Kolkata,1996-05-15 12:00:00,1.26,2.78
Kolkata,1996-05-15 13:00:00,1.24,2.75
Kolkata,1996-05-15 14:00:00,1.14,2.56
Kolkata,1996-05-15 15:00:00,1.05,2.2
Kolkata,1996-05-15 16:00:00,0.84,1.7
Kolkata,1996-05-15 17:00:00,0.59,1.05
Kolkata,1996-05-15 18:00:00,0.27,0.4
Kolkata,1996-05-15 19:00:00,0.03,0.04
Kolkata,1996-05-15 20:00:00,0.0,0.0
Kolkata,1996-06-15 05:00:00,0.0,0.0
Kolkata,1996-06-15 06:00:00,0.05,0.05
Kolkata,1996-06-15 07:00:00,0.27,0.37
Kolkata,1996-06-15 08:00:00,0.5,0.87
Kolkata,1996-06-15 09:00:00,0.76,1.35
Kolkata,1996-06-15 10:00:00,1.0,1.74
Kolkata,1996-06-15 11:00:00,1.16,1.96
Kolkata,1996-06-15 12:00:00,1.15,2.08
Kolkata,1996-06-15 13:00:00,1.12,1.92
Kolkata,1996-06-15 14:00:00,0.92,1.51
Kolkata,1996-06-15 15:00:00,0.89,1.38
Kolkata,1996-06-15 16:00:00,0.72,1.16
Kolkata,1996-06-15 17:00:00,0.49,0.77
Kolkata,1996-06-15 18:00:00,0.24,0.34
Kolkata,1996-06-15 19:00:00,0.04,0.06
Kolkata,1996-06-15 20:00:00,0.0,0.0
Kolkata,1996-07-15 05:00:00,0.0,0.0
Kolkata,1996-07-15 06:00:00,0.03,0.04
Kolkata,1996-07-15 07:00:00,0.26,0.28
Kolkata,1996-07-15 08:00:00,0.59,0.67
Kolkata,1996-07-15 09:00:00,0.91,1.17
Kolkata,1996-07-15 10:00:00,1.14,1.47
Kolkata,1996-07-15 11:00:00,1.3,1.82
Kolkata,1996-07-15 12:00:00,1.24,1.78
Kolkata,1996-07-15 13:00:00,1.22,1.89
Kolkata,1996-07-15 14:00:00,1.17,1.64
Kolkata,1996-07-15 15:00:00,0.99,1.36
Kolkata,1996-07-15 16:00:00,0.81,1.07
Kolkata,1996-07-15 17:00:00,0.56,0.73
Kolkata,1996-07-15 18:00:00,0.29,0.35
Kolkata,1996-07-15 19:00:00,0.04,0.05
Kolkata,1996-07-15 20:00:00,0.0,0.0
Kolkata,1996-08-15 05:00:00,0.0,0.0
Kolkata,1996-08-15 06:00:00,0.01,0.02
Kolkata,1996-08-15 07:00:00,0.19,0.21
Kolkata,1996-08-15 08:00:00,0.52,0.63
Kolkata,1996-08-15 09:00:00,0.85,1.14
Kolkata,1996-08-15 10:00:00,0.98,1.42
Kolkata,1996-08-15 11:00:00,1.17,1.61
Kolkata,1996-08-15 12:00:00,1.07,1.52
Kolkata,1996-08-15 13:00:00,1.13,1.65
Kolkata,1996-08-15 14:00:00,0.95,1.28
Kolkata,1996-08-15 15:00:00,0.92,1.18
Kolkata,1996-08-15 16:00:00,0.73,0.89
Kolkata,1996-08-15 17:00:00,0.44,0.53
Kolkata,1996-08-15 18:00:00,0.17,0.21
Kolkata,1996-08-15 19:00:00,0.01,0.03
Kolkata,1996-08-15 20:00:00,0.0,0.0
Kolkata,1996-09-15 05:00:00,0.0,0.0
Kolkata,1996-09-15 06:00:00,0.0,0.0
Kolkata,1996-09-15 07:00:00,0.12,0.13
Kolkata,1996-09-15 08:00:00,0.4,0.61
Kolkata,1996-09-15 09:00:00,0.66,1.17
Kolkata,1996-09-15 10:00:00,0.86,1.67
Kolkata,1996-09-15 11:00:00,1.06,2.02
Kolkata,1996-09-15 12:00:00,1.21,2.18
Kolkata,1996-09-15 13:00:00,1.14,2.15
Kolkata,1996-09-15 14:00:00,1.05,1.85
Kolkata,1996-09-15 15:00:00,0.86,1.34
Kolkata,1996-09-15 16:00:00,0.61,1.04
Kolkata,1996-09-15 17:00:00,0.39,0.57
Kolkata,1996-09-15 18:00:00,0.12,0.16
Kolkata,1996-09-15 19:00:00,0.0,0.0
Kolkata,1996-09-15 20:00:00,0.0,0.0
Kolkata,1996-10-15 05:00:00,0.0,0.0
Kolkata,1996-10-15 06:00:00,0.0,0.0
Kolkata,1996-10-15 07:00:00,0.08,0.1
Kolkata,1996-10-15 08:00:00,0.34,0.54
Kolkata,1996-10-15 09:00:00,0.52,1.26
Kolkata,1996-10-15 10:00:00,0.66,1.75
Kolkata,1996-10-15 11:00:00,0.69,2.06
Kolkata,1996-10-15 12:00:00,0.76,2.08
Kolkata,1996-10-15 13:00:00,0.8,2.1
Kolkata,1996-10-15 14:00:00,0.79,1.88
Kolkata,1996-10-15 15:00:00,0.73,1.58
Kolkata,1996-10-15 16:00:00,0.55,1.14
Kolkata,1996-10-15 17:00:00,0.34,0.59
Kolkata,1996-10-15 18:00:00,0.09,0.12
Kolkata,1996-10-15 19:00:00,0.0,0.0
Kolkata,1996-10-15 20:00:00,0.0,0.0
Kolkata,1996-11-15 05:00:00,0.0,0.0
Kolkata,1996-11-15 06:00:00,0.0,0.0
Kolkata,1996-11-15 07:00:00,0.04,0.05
Kolkata,1996-11-15 08:00:00,0.28,0.34
Kolkata,1996-11-15 09:00:00,0.48,0.97
Kolkata,1996-11-15 10:00:00,0.6,1.52
Kolkata,1996-11-15 11:00:00,0.67,1.96
Kolkata,1996-11-15 12:00:00,0.71,2.12
Kolkata,1996-11-15 13:00:00,0.71,2.09
Kolkata,1996-11-15 14:00:00,0.67,1.92
Kolkata,1996-11-15 15:00:00,0.58,1.58
Kolkata,1996-11-15 16:00:00,0.45,1.08
Kolkata,1996-11-15 17:00:00,0.24,0.43
Kolkata,1996-11-15 18:00:00,0.04,0.06
Kolkata,1996-11-15 19:00:00,0.0,0.0
Kolkata,1996-11-15 20:00:00,0.0,0.0
Kolkata,1996-12-15 05:00:00,0.0,0.0
Kolkata,1996-12-15 06:00:00,0.0,0.0
Kolkata,1996-12-15 07:00:00,0.02,0.02
Kolkata,1996-12-15 08:00:00,0.22,0.25
Kolkata,1996-12-15 09:00:00,0.45,0.75
Kolkata,1996-12-15 10:00:00,0.61,1.21
Kolkata,1996-12-15 11:00:00,0.71,1.55
Kolkata,1996-12-15 12:00:00,0.76,1.74
Kolkata,1996-12-15 13:00:00,0.76,1.71
Kolkata,1996-12-15 14:00:00,0.7,1.54
Kolkata,1996-12-15 15:00:00,0.59,1.17
Kolkata,1996-12-15 16:00:00,0.42,0.74
Kolkata,1996-12-15 17:00:00,0.19,0.25
Kolkata,1996-12-15 18:00:00,0.01,0.02
Kolkata,1996-12-15 19:00:00,0.0,0.0
Kolkata,1996-12-15 20:00:00,0.0,0.0
Kolkata,1997-01-15 05:00:00,0.0,0.0
Kolkata,1997-01-15 06:00:00,0.0,0.0
Kolkata,1997-01-15 07:00:00,0.02,0.02
Kolkata,1997-01-15 08:00:00,0.26,0.27
Kolkata,1997-01-15 09:00:00,0.52,0.8
Kolkata,1997-01-15 10:00:00,0.72,1.36
Kolkata,1997-01-15 11:00:00,0.84,1.72
Kolkata,1997-01-15 12:00:00,0.92,1.84
Kolkata,1997-01-15 13:00:00,0.92,1.83
Kolkata,1997-01-15 14:00:00,0.85,1.63
Kolkata,1997-01-15 15:00:00,0.7,1.3
Kolkata,1997-01-15 16:00:00,0.47,0.84
Kolkata,1997-01-15 17:00:00,0.22,0.29
Kolkata,1997-01-15 18:00:00,0.01,0.03
Kolkata,1997-01-15 19:00:00,0.0,0.0
Kolkata,1997-01-15 20:00:00,0.0,0.0
Kolkata,1997-02-15 05:00:00,0.0,0.0
Kolkata,1997-02-15 06:00:00,0.0,0.0
Kolkata,1997-02-15 07:00:00,0.07,0.07
Kolkata,1997-02-15 08:00:00,0.36,0.43
Kolkata,1997-02-15 09:00:00,0.64,1.11
Kolkata,1997-02-15 10:00:00,0.85,1.77
Kolkata,1997-02-15 11:00:00,0.97,2.25
Kolkata,1997-02-15 12:00:00,1.02,2.38
Kolkata,1997-02-15 13:00:00,0.96,2.37
Kolkata,1997-02-15 14:00:00,0.88,2.18
Kolkata,1997-02-15 15:00:00,0.74,1.75
Kolkata,1997-02-15 16:00:00,0.56,1.22
Kolkata,1997-02-15 17:00:00,0.32,0.54
Kolkata,1997-02-15 18:00:00,0.05,0.08
Kolkata,1997-02-15 19:00:00,0.0,0.0
Kolkata,1997-02-15 20:00:00,0.0,0.0
Kolkata,1997-03-15 05:00:00,0.0,0.0
Kolkata,1997-03-15 06:00:00,0.0,0.0
Kolkata,1997-03-15 07:00:00,0.14,0.14
Kolkata,1997-03-15 08:00:00,0.49,0.62
Kolkata,1997-03-15 09:00:00,0.81,1.32
Kolkata,1997-03-15 10:00:00,1.0,1.92
Kolkata,1997-03-15 11:00:00,1.1,2.26
Kolkata,1997-03-15 12:00:00,1.12,2.46
Kolkata,1997-03-15 13:00:00,1.03,2.44
Kolkata,1997-03-15 14:00:00,0.99,2.28
Kolkata,1997-03-15 15:00:00,0.84,1.88
Kolkata,1997-03-15 16:00:00,0.64,1.33
Kolkata,1997-03-15 17:00:00,0.39,0.69
Kolkata,1997-03-15 18:00:00,0.11,0.16
Kolkata,1997-03-15 19:00:00,0.0,0.0
Kolkata,1997-03-15 20:00:00,0.0,0.0
Kolkata,1997-04-15 05:00:00,0.0,0.0
Kolkata,1997-04-15 06:00:00,0.02,0.02
Kolkata,1997-04-15 07:00:00,0.26,0.28
Kolkata,1997-04-15 08:00:00,0.58,0.84
Kolkata,1997-04-15 09:00:00,0.87,1.51
Kolkata,1997-04-15 10:00:00,1.05,2.23
Kolkata,1997-04-15 11:00:00,1.18,2.59
Kolkata,1997-04-15 12:00:00,1.24,2.73
Kolkata,1997-04-15 13:00:00,1.19,2.78
Kolkata,1997-04-15 14:00:00,1.12,2.52
Kolkata,1997-04-15 15:00:00,0.98,2.19
Kolkata,1997-04-15 16:00:00,0.79,1.6
Kolkata,1997-04-15 17:00:00,0.53,0.87
Kolkata,1997-04-15 18:00:00,0.2,0.26
Kolkata,1997-04-15 19:00:00,0.01,0.02
Kolkata,1997-04-15 20:00:00,0.0,0.0
Kolkata,1997-05-15 05:00:00,0.0,0.0
Kolkata,1997-05-15 06:00:00,0.07,0.07
Kolkata,1997-05-15 07:00:00,0.38,0.41
Kolkata,1997-05-15 08:00:00,0.67,0.97
Kolkata,1997-05-15 09:00:00,0.92,1.58
Kolkata,1997-05-15 10:00:00,1.14,2.07
Kolkata,1997-05-15 11:00:00,1.24,2.46
Kolkata,1997-05-15 12:00:00,1.27,2.74
Kolkata,1997-05-15 13:00:00,1.25,2.77
Kolkata,1997-05-15 14:00:00,1.2,2.44
Kolkata,1997-05-15 15:00:00,1.08,2.14
Kolkata,1997-05-15 16:00:00,0.84,1.6
Kolkata,1997-05-15 17:00:00,0.58,1.04
Kolkata,1997-05-15 18:00:00,0.29,0.42
Kolkata,1997-05-15 19:00:00,0.04,0.05
Kolkata,1997-05-15 20:00:00,0.0,0.0
Kolkata,1997-06-15 05:00:00,0.0,0.0
Kolkata,1997-06-15 06:00:00,0.05,0.05
Kolkata,1997-06-15 07:00:00,0.31,0.36
Kolkata,1997-06-15 08:00:00,0.6,0.89
Kolkata,1997-06-15 09:00:00,0.85,1.38
Kolkata,1997-06-15 10:00:00,1.09,1.81
Kolkata,1997-06-15 11:00:00,1.2,2.17
Kolkata,1997-06-15 12:00:00,1.07,2.13
Kolkata,1997-06-15 13:00:00,1.11,2.18
Kolkata,1997-06-15 14:00:00,1.01,2.0
Kolkata,1997-06-15 15:00:00,0.94,1.67
Kolkata,1997-06-15 16:00:00,0.74,1.21
Kolkata,1997-06-15 17:00:00,0.55,0.85
Kolkata,1997-06-15 18:00:00,0.34,0.45
Kolkata,1997-06-15 19:00:00,0.06,0.08
Kolkata,1997-06-15 20:00:00,0.0,0.0
Kolkata,1997-07-15 05:00:00,0.0,0.0
Kolkata,1997-07-15 06:00:00,0.04,0.05
Kolkata,1997-07-15 07:00:00,0.3,0.32
Kolkata,1997-07-15 08:00:00,0.63,0.71
Kolkata,1997-07-15 09:00:00,1.0,1.21
Kolkata,1997-07-15 10:00:00,1.21,1.68
Kolkata,1997-07-15 11:00:00,1.27,1.91
Kolkata,1997-07-15 12:00:00,1.33,1.83
Kolkata,1997-07-15 13:00:00,1.31,1.84
Kolkata,1997-07-15 14:00:00,1.14,1.53
Kolkata,1997-07-15 15:00:00,0.94,1.16
Kolkata,1997-07-15 16:00:00,0.66,0.81
Kolkata,1997-07-15 17:00:00,0.46,0.53
Kolkata,1997-07-15 18:00:00,0.28,0.32
Kolkata,1997-07-15 19:00:00,0.06,0.07
Kolkata,1997-07-15 20:00:00,0.0,0.0
Kolkata,1997-08-15 05:00:00,0.0,0.0
Kolkata,1997-08-15 06:00:00,0.02,0.03
Kolkata,1997-08-15 07:00:00,0.24,0.26
Kolkata,1997-08-15 08:00:00,0.6,0.73
Kolkata,1997-08-15 09:00:00,0.89,1.17
Kolkata,1997-08-15 10:00:00,1.15,1.56
Kolkata,1997-08-15 11:00:00,1.29,1.76
Kolkata,1997-08-15 12:00:00,1.17,1.66
Kolkata,1997-08-15 13:00:00,1.11,1.55
Kolkata,1997-08-15 14:00:00,1.13,1.55
Kolkata,1997-08-15 15:00:00,0.93,1.23
Kolkata,1997-08-15 16:00:00,0.74,1.01
Kolkata,1997-08-15 17:00:00,0.49,0.64
Kolkata,1997-08-15 18:00:00,0.21,0.25
Kolkata,1997-08-15 19:00:00,0.03,0.04
Kolkata,1997-08-15 20:00:00,0.0,0.0
Kolkata,1997-09-15 05:00:00,0.0,0.0
Kolkata,1997-09-15 06:00:00,0.0,0.01
Kolkata,1997-09-15 07:00:00,0.2,0.21
Kolkata,1997-09-15 08:00:00,0.51,0.69
Kolkata,1997-09-15 09:00:00,0.84,1.3
Kolkata,1997-09-15 10:00:00,1.06,1.76
Kolkata,1997-09-15 11:00:00,1.18,2.02
Kolkata,1997-09-15 12:00:00,1.19,1.97
Kolkata,1997-09-15 13:00:00,1.1,1.88
Kolkata,1997-09-15 14:00:00,0.89,1.6
Kolkata,1997-09-15 15:00:00,0.77,1.16
Kolkata,1997-09-15 16:00:00,0.55,0.79
Kolkata,1997-09-15 17:00:00,0.37,0.51
Kolkata,1997-09-15 18:00:00,0.13,0.16
Kolkata,1997-09-15 19:00:00,0.0,0.01
Kolkata,1997-09-15 20:00:00,0.0,0.0
Kolkata,1997-10-15 05:00:00,0.0,0.0
Kolkata,1997-10-15 06:00:00,0.0,0.0
Kolkata,1997-10-15 07:00:00,0.11,0.12
Kolkata,1997-10-15 08:00:00,0.39,0.58
Kolkata,1997-10-15 09:00:00,0.61,1.32
Kolkata,1997-10-15 10:00:00,0.78,1.87
Kolkata,1997-10-15 11:00:00,0.9,2.21
Kolkata,1997-10-15 12:00:00,0.98,2.27
Kolkata,1997-10-15 13:00:00,1.0,2.27
Kolkata,1997-10-15 14:00:00,0.98,1.97
Kolkata,1997-10-15 15:00:00,0.78,1.54
Kolkata,1997-10-15 16:00:00,0.58,1.09
Kolkata,1997-10-15 17:00:00,0.37,0.62
Kolkata,1997-10-15 18:00:00,0.09,0.12
Kolkata,1997-10-15 19:00:00,0.0,0.0
Kolkata,1997-10-15 20:00:00,0.0,0.0
Kolkata,1997-11-15 05:00:00,0.0,0.0
Kolkata,1997-11-15 06:00:00,0.0,0.0
Kolkata,1997-11-15 07:00:00,0.04,0.05
Kolkata,1997-11-15 08:00:00,0.29,0.35
Kolkata,1997-11-15 09:00:00,0.57,0.99
Kolkata,1997-11-15 10:00:00,0.76,1.56
Kolkata,1997-11-15 11:00:00,0.84,1.92
Kolkata,1997-11-15 12:00:00,0.85,2.01
Kolkata,1997-11-15 13:00:00,0.88,1.98
Kolkata,1997-11-15 14:00:00,0.82,1.77
Kolkata,1997-11-15 15:00:00,0.69,1.42
Kolkata,1997-11-15 16:00:00,0.53,0.96
Kolkata,1997-11-15 17:00:00,0.28,0.41
Kolkata,1997-11-15 18:00:00,0.03,0.05
Kolkata,1997-11-15 19:00:00,0.0,0.0
Kolkata,1997-11-15 20:00:00,0.0,0.0
Kolkata,1997-12-15 05:00:00,0.0,0.0
Kolkata,1997-12-15 06:00:00,0.0,0.0
Kolkata,1997-12-15 07:00:00,0.02,0.03
Kolkata,1997-12-15 08:00:00,0.24,0.27
Kolkata,1997-12-15 09:00:00,0.5,0.8
Kolkata,1997-12-15 10:00:00,0.69,1.33
Kolkata,1997-12-15 11:00:00,0.85,1.69
Kolkata,1997-12-15 12:00:00,0.96,1.79
Kolkata,1997-12-15 13:00:00,0.94,1.76
Kolkata,1997-12-15 14:00:00,0.8,1.56
Kolkata,1997-12-15 15:00:00,0.64,1.27
Kolkata,1997-12-15 16:00:00,0.44,0.83
Kolkata,1997-12-15 17:00:00,0.22,0.29
Kolkata,1997-12-15 18:00:00,0.02,0.03
Kolkata,1997-12-15 19:00:00,0.0,0.0
Kolkata,1997-12-15 20:00:00,0.0,0.0
Kolkata,1998-01-15 05:00:00,0.0,0.0
Kolkata,1998-01-15 06:00:00,0.0,0.0
Kolkata,1998-01-15 07:00:00,0.02,0.03
Kolkata,1998-01-15 08:00:00,0.25,0.26
Kolkata,1998-01-15 09:00:00,0.49,0.67
Kolkata,1998-01-15 10:00:00,0.76,1.2
Kolkata,1998-01-15 11:00:00,0.87,1.61
Kolkata,1998-01-15 12:00:00,0.91,1.73
Kolkata,1998-01-15 13:00:00,0.9,1.72
Kolkata,1998-01-15 14:00:00,0.82,1.55
Kolkata,1998-01-15 15:00:00,0.66,1.25
Kolkata,1998-01-15 16:00:00,0.48,0.83
Kolkata,1998-01-15 17:00:00,0.24,0.31
Kolkata,1998-01-15 18:00:00,0.02,0.03
Kolkata,1998-01-15 19:00:00,0.0,0.0
Kolkata,1998-01-15 20:00:00,0.0,0.0
Kolkata,1998-02-15 05:00:00,0.0,0.0
Kolkata,1998-02-15 06:00:00,0.0,0.0
Kolkata,1998-02-15 07:00:00,0.07,0.08
Kolkata,1998-02-15 08:00:00,0.33,0.42
Kolkata,1998-02-15 09:00:00,0.62,1.01
Kolkata,1998-02-15 10:00:00,0.77,1.57
Kolkata,1998-02-15 11:00:00,0.92,2.01
Kolkata,1998-02-15 12:00:00,0.96,2.22
Kolkata,1998-02-15 13:00:00,0.96,2.19
Kolkata,1998-02-15 14:00:00,0.9,1.98
Kolkata,1998-02-15 15:00:00,0.75,1.68
Kolkata,1998-02-15 16:00:00,0.53,1.08
Kolkata,1998-02-15 17:00:00,0.26,0.46
Kolkata,1998-02-15 18:00:00,0.04,0.08
Kolkata,1998-02-15 19:00:00,0.0,0.0
Kolkata,1998-02-15 20:00:00,0.0,0.0
Kolkata,1998-03-15 05:00:00,0.0,0.0
Kolkata,1998-03-15 06:00:00,0.0,0.0
Kolkata,1998-03-15 07:00:00,0.17,0.25
Kolkata,1998-03-15 08:00:00,0.42,0.87
Kolkata,1998-03-15 09:00:00,0.6,1.57
Kolkata,1998-03-15 10:00:00,0.73,2.09
Kolkata,1998-03-15 11:00:00,0.84,2.51
Kolkata,1998-03-15 12:00:00,0.89,2.69
Kolkata,1998-03-15 13:00:00,0.84,2.65
Kolkata,1998-03-15 14:00:00,0.74,2.39
Kolkata,1998-03-15 15:00:00,0.66,1.99
Kolkata,1998-03-15 16:00:00,0.53,1.45
Kolkata,1998-03-15 17:00:00,0.34,0.81
Kolkata,1998-03-15 18:00:00,0.12,0.24
Kolkata,1998-03-15 19:00:00,0.0,0.0
Kolkata,1998-03-15 20:00:00,0.0,0.0
Kolkata,1998-04-15 05:00:00,0.0,0.0
Kolkata,1998-04-15 06:00:00,0.02,0.03
Kolkata,1998-04-15 07:00:00,0.29,0.4
Kolkata,1998-04-15 08:00:00,0.54,1.0
Kolkata,1998-04-15 09:00:00,0.76,1.63
Kolkata,1998-04-15 10:00:00,0.92,2.09
Kolkata,1998-04-15 11:00:00,1.04,2.62
Kolkata,1998-04-15 12:00:00,1.11,2.84
Kolkata,1998-04-15 13:00:00,1.01,2.74
Kolkata,1998-04-15 14:00:00,0.94,2.47
Kolkata,1998-04-15 15:00:00,0.84,2.08
Kolkata,1998-04-15 16:00:00,0.69,1.5
Kolkata,1998-04-15 17:00:00,0.43,0.88
Kolkata,1998-04-15 18:00:00,0.19,0.32
Kolkata,1998-04-15 19:00:00,0.01,0.02
Kolkata,1998-04-15 20:00:00,0.0,0.0
Kolkata,1998-05-15 05:00:00,0.0,0.0
Kolkata,1998-05-15 06:00:00,0.06,0.07
Kolkata,1998-05-15 07:00:00,0.36,0.48
Kolkata,1998-05-15 08:00:00,0.6,1.01
Kolkata,1998-05-15 09:00:00,0.84,1.52
Kolkata,1998-05-15 10:00:00,1.04,2.02
Kolkata,1998-05-15 11:00:00,1.17,2.43
Kolkata,1998-05-15 12:00:00,1.25,2.66
Kolkata,1998-05-15 13:00:00,1.25,2.63
Kolkata,1998-05-15 14:00:00,1.2,2.45
Kolkata,1998-05-15 15:00:00,1.06,1.97
Kolkata,1998-05-15 16:00:00,0.82,1.49
Kolkata,1998-05-15 17:00:00,0.59,1.02
Kolkata,1998-05-15 18:00:00,0.3,0.47
Kolkata,1998-05-15 19:00:00,0.03,0.06
Kolkata,1998-05-15 20:00:00,0.0,0.0
Kolkata,1998-06-15 05:00:00,0.0,0.0
Kolkata,1998-06-15 06:00:00,0.07,0.09
Kolkata,1998-06-15 07:00:00,0.38,0.47
Kolkata,1998-06-15 08:00:00,0.65,0.9
Kolkata,1998-06-15 09:00:00,0.91,1.45
Kolkata,1998-06-15 10:00:00,1.13,1.91
Kolkata,1998-06-15 11:00:00,1.16,2.24
Kolkata,1998-06-15 12:00:00,1.19,2.31
Kolkata,1998-06-15 13:00:00,1.23,2.45
Kolkata,1998-06-15 14:00:00,1.18,2.13
Kolkata,1998-06-15 15:00:00,1.0,1.74
Kolkata,1998-06-15 16:00:00,0.82,1.43
Kolkata,1998-06-15 17:00:00,0.65,1.01
Kolkata,1998-06-15 18:00:00,0.3,0.44
Kolkata,1998-06-15 19:00:00,0.06,0.1
Kolkata,1998-06-15 20:00:00,0.0,0.0
Kolkata,1998-07-15 05:00:00,0.0,0.0
Kolkata,1998-07-15 06:00:00,0.05,0.07
Kolkata,1998-07-15 07:00:00,0.24,0.37
Kolkata,1998-07-15 08:00:00,0.46,0.81
Kolkata,1998-07-15 09:00:00,0.68,1.28
Kolkata,1998-07-15 10:00:00,0.85,1.69
Kolkata,1998-07-15 11:00:00,0.97,1.96
Kolkata,1998-07-15 12:00:00,1.04,2.02
Kolkata,1998-07-15 13:00:00,0.99,1.85
Kolkata,1998-07-15 14:00:00,0.92,1.69
Kolkata,1998-07-15 15:00:00,0.75,1.44
Kolkata,1998-07-15 16:00:00,0.59,1.02
Kolkata,1998-07-15 17:00:00,0.38,0.65
Kolkata,1998-07-15 18:00:00,0.19,0.33
Kolkata,1998-07-15 19:00:00,0.03,0.05
Kolkata,1998-07-15 20:00:00,0.0,0.0
Kolkata,1998-08-15 05:00:00,0.0,0.0
Kolkata,1998-08-15 06:00:00,0.02,0.04
Kolkata,1998-08-15 07:00:00,0.14,0.36
Kolkata,1998-08-15 08:00:00,0.27,0.77
Kolkata,1998-08-15 09:00:00,0.41,1.14
Kolkata,1998-08-15 10:00:00,0.45,1.52
Kolkata,1998-08-15 11:00:00,0.51,1.79
Kolkata,1998-08-15 12:00:00,0.58,1.88
Kolkata,1998-08-15 13:00:00,0.56,1.77
Kolkata,1998-08-15 14:00:00,0.5,1.51
Kolkata,1998-08-15 15:00:00,0.45,1.35
Kolkata,1998-08-15 16:00:00,0.34,0.98
Kolkata,1998-08-15 17:00:00,0.21,0.6
Kolkata,1998-08-15 18:00:00,0.09,0.28
Kolkata,1998-08-15 19:00:00,0.01,0.03
Kolkata,1998-08-15 20:00:00,0.0,0.0
Kolkata,1998-09-15 05:00:00,0.0,0.0
Kolkata,1998-09-15 06:00:00,0.0,0.01
Kolkata,1998-09-15 07:00:00,0.17,0.3
Kolkata,1998-09-15 08:00:00,0.41,0.87
Kolkata,1998-09-15 09:00:00,0.59,1.42
Kolkata,1998-09-15 10:00:00,0.69,1.76
Kolkata,1998-09-15 11:00:00,0.84,2.22
Kolkata,1998-09-15 12:00:00,0.79,2.31
Kolkata,1998-09-15 13:00:00,0.77,1.99
Kolkata,1998-09-15 14:00:00,0.73,1.85
Kolkata,1998-09-15 15:00:00,0.6,1.59
Kolkata,1998-09-15 16:00:00,0.44,1.06
Kolkata,1998-09-15 17:00:00,0.29,0.62
Kolkata,1998-09-15 18:00:00,0.1,0.23
Kolkata,1998-09-15 19:00:00,0.0,0.01
Kolkata,1998-09-15 20:00:00,0.0,0.0
Kolkata,1998-10-15 05:00:00,0.0,0.0
Kolkata,1998-10-15 06:00:00,0.0,0.0
Kolkata,1998-10-15 07:00:00,0.12,0.15
Kolkata,1998-10-15 08:00:00,0.42,0.63
Kolkata,1998-10-15 09:00:00,0.75,1.24
Kolkata,1998-10-15 10:00:00,0.92,1.77
Kolkata,1998-10-15 11:00:00,1.04,2.07
Kolkata,1998-10-15 12:00:00,1.06,2.12
Kolkata,1998-10-15 13:00:00,0.94,2.05
Kolkata,1998-10-15 14:00:00,0.78,1.62
Kolkata,1998-10-15 15:00:00,0.69,1.22
Kolkata,1998-10-15 16:00:00,0.47,0.92
Kolkata,1998-10-15 17:00:00,0.3,0.52
Kolkata,1998-10-15 18:00:00,0.08,0.13
